nome,preco,oferta,gramagem,categoria,source,date,supermarket,tablode_link,supermarket_latitude,supermarket_longitude,produtos
Sacos de lixo embalixo,,50% de desconto,,Limpeza,082fdca9c0a52864c9dec3c5e711ec297e843f1e-0013.jpeg,2024_09_17,Carrefour Hiper Águas Claras,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAC/152180,-15.832025265181366,-48.03981526477196,
Panela avulsa Magnifica Panelux,39.99,,,Utensílios de Cozinha,082fdca9c0a52864c9dec3c5e711ec297e843f1e-0013.jpeg,2024_09_17,Carrefour Hiper Águas Claras,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAC/152180,-15.832025265181366,-48.03981526477196,
Conjunto de taças de vidro para vinho Diamond Etilux 320ml,39.9,,,Utensílios de Cozinha,082fdca9c0a52864c9dec3c5e711ec297e843f1e-0013.jpeg,2024_09_17,Carrefour Hiper Águas Claras,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAC/152180,-15.832025265181366,-48.03981526477196,
Panela de pressão Panelux 4 litros,49.99,,,Utensílios de Cozinha,082fdca9c0a52864c9dec3c5e711ec297e843f1e-0013.jpeg,2024_09_17,Carrefour Hiper Águas Claras,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAC/152180,-15.832025265181366,-48.03981526477196,
Potes Carrefour Home,,15% de desconto,,Utensílios de Cozinha,082fdca9c0a52864c9dec3c5e711ec297e843f1e-0013.jpeg,2024_09_17,Carrefour Hiper Águas Claras,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAC/152180,-15.832025265181366,-48.03981526477196,
Faqueiros Carrefour,,15% de desconto,,Utensílios de Cozinha,082fdca9c0a52864c9dec3c5e711ec297e843f1e-0013.jpeg,2024_09_17,Carrefour Hiper Águas Claras,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAC/152180,-15.832025265181366,-48.03981526477196,
Bicicleta TKS Track & Bikes TB Niner Aro 29,1299.0,,,Esportes,082fdca9c0a52864c9dec3c5e711ec297e843f1e-0013.jpeg,2024_09_17,Carrefour Hiper Águas Claras,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAC/152180,-15.832025265181366,-48.03981526477196,
Cadeira alta para praia Import,79.99,,,Móveis,082fdca9c0a52864c9dec3c5e711ec297e843f1e-0013.jpeg,2024_09_17,Carrefour Hiper Águas Claras,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAC/152180,-15.832025265181366,-48.03981526477196,
Caixa térmica Bel Fix 28 litros,79.99,,,Utensílios de Cozinha,082fdca9c0a52864c9dec3c5e711ec297e843f1e-0013.jpeg,2024_09_17,Carrefour Hiper Águas Claras,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAC/152180,-15.832025265181366,-48.03981526477196,
Varal para chão Slim Mor,99.99,,,Lavanderia,082fdca9c0a52864c9dec3c5e711ec297e843f1e-0013.jpeg,2024_09_17,Carrefour Hiper Águas Claras,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAC/152180,-15.832025265181366,-48.03981526477196,
Cadeira para escritório Home Basic Carrefour,349.9,,,Móveis,082fdca9c0a52864c9dec3c5e711ec297e843f1e-0013.jpeg,2024_09_17,Carrefour Hiper Águas Claras,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAC/152180,-15.832025265181366,-48.03981526477196,
Alimento para cães Champ,1.99,,85g,Pet,082fdca9c0a52864c9dec3c5e711ec297e843f1e-0013.jpeg,2024_09_17,Carrefour Hiper Águas Claras,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAC/152180,-15.832025265181366,-48.03981526477196,
Alimento para cães Alpo Filhotes,12.99,,1kg,Pet,082fdca9c0a52864c9dec3c5e711ec297e843f1e-0013.jpeg,2024_09_17,Carrefour Hiper Águas Claras,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAC/152180,-15.832025265181366,-48.03981526477196,
Alimento para cães Alpo Carne com vegetais,12.99,,1kg,Pet,082fdca9c0a52864c9dec3c5e711ec297e843f1e-0013.jpeg,2024_09_17,Carrefour Hiper Águas Claras,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAC/152180,-15.832025265181366,-48.03981526477196,
Areia higiênica para gatos Carrefour Care,9.99,,1kg,Pet,082fdca9c0a52864c9dec3c5e711ec297e843f1e-0013.jpeg,2024_09_17,Carrefour Hiper Águas Claras,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAC/152180,-15.832025265181366,-48.03981526477196,
Calcinha básica Lisa/Estampada,12.99,,,Vestuário,082fdca9c0a52864c9dec3c5e711ec297e843f1e-0013.jpeg,2024_09_17,Carrefour Hiper Águas Claras,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAC/152180,-15.832025265181366,-48.03981526477196,
Camiseta manga curta,22.99,,,Vestuário,082fdca9c0a52864c9dec3c5e711ec297e843f1e-0013.jpeg,2024_09_17,Carrefour Hiper Águas Claras,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAC/152180,-15.832025265181366,-48.03981526477196,
Short de moletom básico Masculino,35.99,,,Vestuário,082fdca9c0a52864c9dec3c5e711ec297e843f1e-0013.jpeg,2024_09_17,Carrefour Hiper Águas Claras,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAC/152180,-15.832025265181366,-48.03981526477196,
Chinelo Havaianas Top,25.99,,,Calçados,082fdca9c0a52864c9dec3c5e711ec297e843f1e-0013.jpeg,2024_09_17,Carrefour Hiper Águas Claras,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAC/152180,-15.832025265181366,-48.03981526477196,
Panos de copa,,50% de desconto na 2ª unidade,,Utensílios de Cozinha,082fdca9c0a52864c9dec3c5e711ec297e843f1e-0013.jpeg,2024_09_17,Carrefour Hiper Águas Claras,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAC/152180,-15.832025265181366,-48.03981526477196,
Motorola Moto G04S 128GB,62.9,10x sem juros,,Smartphone,68d2255a28dd8bcbdd3bb9a57160789ea46f42b0-0014.jpeg,2024_09_17,Carrefour Hiper Águas Claras,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAC/152180,-15.832025265181366,-48.03981526477196,
Samsung A25 256GB 5G,119.9,15x sem juros,,Smartphone,68d2255a28dd8bcbdd3bb9a57160789ea46f42b0-0014.jpeg,2024_09_17,Carrefour Hiper Águas Claras,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAC/152180,-15.832025265181366,-48.03981526477196,
Samsung A35 128GB 5G,129.9,15x sem juros,,Smartphone,68d2255a28dd8bcbdd3bb9a57160789ea46f42b0-0014.jpeg,2024_09_17,Carrefour Hiper Águas Claras,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAC/152180,-15.832025265181366,-48.03981526477196,
Motorola Moto Edge 40 Neo 256GB 5G,153.9,15x sem juros,,Smartphone,68d2255a28dd8bcbdd3bb9a57160789ea46f42b0-0014.jpeg,2024_09_17,Carrefour Hiper Águas Claras,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAC/152180,-15.832025265181366,-48.03981526477196,
Videogame Master System Tec Toy,293.9,10x sem juros,,Videogame,68d2255a28dd8bcbdd3bb9a57160789ea46f42b0-0014.jpeg,2024_09_17,Carrefour Hiper Águas Claras,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAC/152180,-15.832025265181366,-48.03981526477196,
Caixa acústica LG XBOOM RNC7,113.9,15x sem juros,,Áudio,68d2255a28dd8bcbdd3bb9a57160789ea46f42b0-0014.jpeg,2024_09_17,Carrefour Hiper Águas Claras,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAC/152180,-15.832025265181366,-48.03981526477196,
"Smart TV 55"" 4K UHD TCL P755",179.9,15x sem juros,,TV,68d2255a28dd8bcbdd3bb9a57160789ea46f42b0-0014.jpeg,2024_09_17,Carrefour Hiper Águas Claras,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAC/152180,-15.832025265181366,-48.03981526477196,
"Smart TV 65"" 4K UHD TCL P755",226.9,15x sem juros,,TV,68d2255a28dd8bcbdd3bb9a57160789ea46f42b0-0014.jpeg,2024_09_17,Carrefour Hiper Águas Claras,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAC/152180,-15.832025265181366,-48.03981526477196,
Cafeteira Expresso L'OR Tres 3 Corações,38.9,10x sem juros,,Eletrodoméstico,68d2255a28dd8bcbdd3bb9a57160789ea46f42b0-0014.jpeg,2024_09_17,Carrefour Hiper Águas Claras,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAC/152180,-15.832025265181366,-48.03981526477196,
Cafeteira Expresso Tres Passione 3 Corações,39.9,10x sem juros,,Eletrodoméstico,68d2255a28dd8bcbdd3bb9a57160789ea46f42b0-0014.jpeg,2024_09_17,Carrefour Hiper Águas Claras,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAC/152180,-15.832025265181366,-48.03981526477196,
Fritadeira Air Fryer AFN60 Mondial Bivolt,44.9,10x sem juros,,Eletrodoméstico,68d2255a28dd8bcbdd3bb9a57160789ea46f42b0-0014.jpeg,2024_09_17,Carrefour Hiper Águas Claras,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAC/152180,-15.832025265181366,-48.03981526477196,
