nome,preco,oferta,gramagem,categoria,data_ini,data_fim,date_source,supermarket,tablode_source,marca,produto,data_ini_format,data_fim_format,date_source_format
"Biscoitos Oreo, Tortuguita",,50% de desconto na 2ª unidade,,Biscoitos,06/09/2024,12/09/2024,2024_10_09,carrefour,imagens_carrefour/7ff7feb70083cc9a92124de03f2b1d7560af959e.webp,tortuguita,"biscoitos oreo,",2024-09-06 00:00:00,2024-09-12,2024-10-09
Danix,,50% de desconto na 2ª unidade,,Biscoitos,06/09/2024,12/09/2024,2024_10_09,carrefour,imagens_carrefour/7ff7feb70083cc9a92124de03f2b1d7560af959e.webp,danix,,2024-09-06 00:00:00,2024-09-12,2024-10-09
Tabletes de chocolate Lacta,,Leve 4 Pague 3,80g/90g/98g,Chocolates,06/09/2024,12/09/2024,2024_10_09,carrefour,imagens_carrefour/7ff7feb70083cc9a92124de03f2b1d7560af959e.webp,lacta,tabletes de chocolate,2024-09-06 00:00:00,2024-09-12,2024-10-09
"Batatas Lay's, Ruffles, Doritos, Cheetos",,50% de desconto na 2ª unidade,40g/45g,Snacks,06/09/2024,12/09/2024,2024_10_09,carrefour,imagens_carrefour/7ff7feb70083cc9a92124de03f2b1d7560af959e.webp,doritos,"batatas lay's, ruffles, , cheetos",2024-09-06 00:00:00,2024-09-12,2024-10-09
Chocolate em pó Nestlé,13.89,,200g,Chocolates,06/09/2024,12/09/2024,2024_10_09,carrefour,imagens_carrefour/7ff7feb70083cc9a92124de03f2b1d7560af959e.webp,nestlé,chocolate em pó,2024-09-06 00:00:00,2024-09-12,2024-10-09
Tabletes de chocolate Arcor,,Leve 4 Pague 3,,Chocolates,06/09/2024,12/09/2024,2024_10_09,carrefour,imagens_carrefour/7ff7feb70083cc9a92124de03f2b1d7560af959e.webp,arcor,tabletes de chocolate,2024-09-06 00:00:00,2024-09-12,2024-10-09
Tortuguita,,Leve 4 Pague 3,,Chocolates,06/09/2024,12/09/2024,2024_10_09,carrefour,imagens_carrefour/7ff7feb70083cc9a92124de03f2b1d7560af959e.webp,tortuguita,,2024-09-06 00:00:00,2024-09-12,2024-10-09
Macarrão com ovos Carrefour Classic,3.39,,500g,Massas,06/09/2024,12/09/2024,2024_10_09,carrefour,imagens_carrefour/7ff7feb70083cc9a92124de03f2b1d7560af959e.webp,carrefour classic,macarrão com ovos,2024-09-06 00:00:00,2024-09-12,2024-10-09
Milho-verde Carrefour Classic,3.69,,170g,Conservas,06/09/2024,12/09/2024,2024_10_09,carrefour,imagens_carrefour/7ff7feb70083cc9a92124de03f2b1d7560af959e.webp,carrefour classic,milho-verde,2024-09-06 00:00:00,2024-09-12,2024-10-09
Ervilha Carrefour Classic,3.39,,170g,Conservas,06/09/2024,12/09/2024,2024_10_09,carrefour,imagens_carrefour/7ff7feb70083cc9a92124de03f2b1d7560af959e.webp,carrefour classic,ervilha,2024-09-06 00:00:00,2024-09-12,2024-10-09
Achocolatado em pó Carrefour Classic,5.39,,350g,Bebidas,06/09/2024,12/09/2024,2024_10_09,carrefour,imagens_carrefour/7ff7feb70083cc9a92124de03f2b1d7560af959e.webp,carrefour classic,achocolatado em pó,2024-09-06 00:00:00,2024-09-12,2024-10-09
Salgadinho tortilla Confiare,4.59,,80g,Snacks,06/09/2024,12/09/2024,2024_10_09,carrefour,imagens_carrefour/7ff7feb70083cc9a92124de03f2b1d7560af959e.webp,confiare,salgadinho tortilla,2024-09-06 00:00:00,2024-09-12,2024-10-09
Biscoito de polvilho Carrefour Classic,4.09,,100g,Biscoitos,06/09/2024,12/09/2024,2024_10_09,carrefour,imagens_carrefour/7ff7feb70083cc9a92124de03f2b1d7560af959e.webp,carrefour classic,biscoito de polvilho,2024-09-06 00:00:00,2024-09-12,2024-10-09
Arroz agulhinha Bonoarroz,25.49,,1kg/1.5kg,Grãos,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/a4bdc9813b3f795373cfdb4571e5e9319e70fec8.webp,bonoarroz,arroz agulhinha,2024-08-23 00:00:00,2024-08-29,2024-10-09
Massa com ovos Renata Cortes,4.89,,500g,Massas,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/a4bdc9813b3f795373cfdb4571e5e9319e70fec8.webp,renata cortes,massa com ovos,2024-08-23 00:00:00,2024-08-29,2024-10-09
Passata de tomate 'o Sole 'e Napule,12.99,,680g,Molhos,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/a4bdc9813b3f795373cfdb4571e5e9319e70fec8.webp,o sole 'e napule,passata de tomate ',2024-08-23 00:00:00,2024-08-29,2024-10-09
Molho de tomate Stella D'oro Tradicional,1.59,,300g,Molhos,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/a4bdc9813b3f795373cfdb4571e5e9319e70fec8.webp,stella d'oro,molho de tomate tradicional,2024-08-23 00:00:00,2024-08-29,2024-10-09
Ketchup Hellmann's Tradicional,12.49,,380g,Molhos,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/a4bdc9813b3f795373cfdb4571e5e9319e70fec8.webp,hellmann's,ketchup tradicional,2024-08-23 00:00:00,2024-08-29,2024-10-09
Milho,3.99,,170g,Conservas,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/a4bdc9813b3f795373cfdb4571e5e9319e70fec8.webp,,Milho,2024-08-23 00:00:00,2024-08-29,2024-10-09
Ervilha Fugini,3.99,,170g,Conservas,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/a4bdc9813b3f795373cfdb4571e5e9319e70fec8.webp,fugini,ervilha,2024-08-23 00:00:00,2024-08-29,2024-10-09
Creme de leite Triângulo Mineiro,3.69,,200g,Laticínios,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/a4bdc9813b3f795373cfdb4571e5e9319e70fec8.webp,triângulo mineiro,creme de leite,2024-08-23 00:00:00,2024-08-29,2024-10-09
Leite condensado Triângulo Mineiro,5.69,,395g,Laticínios,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/a4bdc9813b3f795373cfdb4571e5e9319e70fec8.webp,triângulo mineiro,leite condensado,2024-08-23 00:00:00,2024-08-29,2024-10-09
Mistura para bolo e Gelatina Dr. Oetker,,50% de desconto na 2ª unidade,,Sobremesas,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/a4bdc9813b3f795373cfdb4571e5e9319e70fec8.webp,dr. oetker,mistura para bolo e gelatina,2024-08-23 00:00:00,2024-08-29,2024-10-09
Farofas prontas da Terrinha,,50% de desconto na 2ª unidade,300g/400g,Farofas,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/a4bdc9813b3f795373cfdb4571e5e9319e70fec8.webp,da terrinha,farofas prontas,2024-08-23 00:00:00,2024-08-29,2024-10-09
Café Rancheiro,18.99,,500g,Café,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/a4bdc9813b3f795373cfdb4571e5e9319e70fec8.webp,rancheiro,café,2024-08-23 00:00:00,2024-08-29,2024-10-09
Chás Leão,,50% de desconto na 2ª unidade,,Chás,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/a4bdc9813b3f795373cfdb4571e5e9319e70fec8.webp,leão,chás,2024-08-23 00:00:00,2024-08-29,2024-10-09
Achocolatado em pó Nescau,12.49,,550g,Achocolatados,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/a4bdc9813b3f795373cfdb4571e5e9319e70fec8.webp,nescau,achocolatado em pó,2024-08-23 00:00:00,2024-08-29,2024-10-09
Pipoca para micro-ondas Yoki,,Leve 4 pague 3,100g,Pipocas,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/a4bdc9813b3f795373cfdb4571e5e9319e70fec8.webp,yoki,pipoca para micro-ondas,2024-08-23 00:00:00,2024-08-29,2024-10-09
Batatas Lays,,50% de desconto na 2ª unidade,,Salgadinhos,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/a4bdc9813b3f795373cfdb4571e5e9319e70fec8.webp,lays,batatas,2024-08-23 00:00:00,2024-08-29,2024-10-09
Amendoins Pettiz,,50% de desconto na 2ª unidade,,Petiscos,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/a4bdc9813b3f795373cfdb4571e5e9319e70fec8.webp,pettiz,amendoins,2024-08-23 00:00:00,2024-08-29,2024-10-09
Biscoito Princesa Vieira,19.9,,400g,Biscoitos,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/a4bdc9813b3f795373cfdb4571e5e9319e70fec8.webp,princesa vieira,biscoito,2024-08-23 00:00:00,2024-08-29,2024-10-09
Biscoitos Crocantíssimo,,Leve 3 pague 2,,Biscoitos,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/a4bdc9813b3f795373cfdb4571e5e9319e70fec8.webp,crocantíssimo,biscoitos,2024-08-23 00:00:00,2024-08-29,2024-10-09
Chocolate Arcor,5.49,Leve 4 pague 3,80g,Chocolates,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/a4bdc9813b3f795373cfdb4571e5e9319e70fec8.webp,arcor,chocolate,2024-08-23 00:00:00,2024-08-29,2024-10-09
Biscoitos Club Social,,50% de desconto na 2ª unidade,,Biscoitos,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/a4bdc9813b3f795373cfdb4571e5e9319e70fec8.webp,club social,biscoitos,2024-08-23 00:00:00,2024-08-29,2024-10-09
Arroz Carrefour Classic Branco,29.99,True,5kg,Alimentos básicos,23/08/2024,05/09/2024,2024_10_09,carrefour,imagens_carrefour/b4c2314483565ea53026fc1c8dee5b64bc81656c.webp,carrefour classic,arroz branco,2024-08-23 00:00:00,2024-09-05,2024-10-09
Massa de sêmola Carrefour Classic Parafuso,3.49,True,500g,Massas,23/08/2024,05/09/2024,2024_10_09,carrefour,imagens_carrefour/b4c2314483565ea53026fc1c8dee5b64bc81656c.webp,carrefour classic,massa de sêmola parafuso,2024-08-23 00:00:00,2024-09-05,2024-10-09
Massa de sêmola com ovos Carrefour Classic Espaguete,3.59,True,500g,Massas,23/08/2024,05/09/2024,2024_10_09,carrefour,imagens_carrefour/b4c2314483565ea53026fc1c8dee5b64bc81656c.webp,carrefour classic,massa de sêmola com ovos espaguete,2024-08-23 00:00:00,2024-09-05,2024-10-09
Molho de tomate Carrefour Tradicional,1.79,True,300g,Molhos,23/08/2024,05/09/2024,2024_10_09,carrefour,imagens_carrefour/b4c2314483565ea53026fc1c8dee5b64bc81656c.webp,carrefour,molho de tomate tradicional,2024-08-23 00:00:00,2024-09-05,2024-10-09
Óleo Confiare Soja,4.79,True,900ml,Óleos,23/08/2024,05/09/2024,2024_10_09,carrefour,imagens_carrefour/b4c2314483565ea53026fc1c8dee5b64bc81656c.webp,confiare,óleo soja,2024-08-23 00:00:00,2024-09-05,2024-10-09
Azeite português extravirgem Terra de Camões,35.99,True,500ml,Óleos,23/08/2024,05/09/2024,2024_10_09,carrefour,imagens_carrefour/b4c2314483565ea53026fc1c8dee5b64bc81656c.webp,terra de camões,azeite português extravirgem,2024-08-23 00:00:00,2024-09-05,2024-10-09
Ervilha Carrefour Classic,3.49,True,170g,Enlatados,23/08/2024,05/09/2024,2024_10_09,carrefour,imagens_carrefour/b4c2314483565ea53026fc1c8dee5b64bc81656c.webp,carrefour classic,ervilha,2024-08-23 00:00:00,2024-09-05,2024-10-09
Milho-verde Carrefour Classic,4.09,True,170g,Enlatados,23/08/2024,05/09/2024,2024_10_09,carrefour,imagens_carrefour/b4c2314483565ea53026fc1c8dee5b64bc81656c.webp,carrefour classic,milho-verde,2024-08-23 00:00:00,2024-09-05,2024-10-09
Atum sólido Carrefour Ao natural,8.79,True,170g,Enlatados,23/08/2024,05/09/2024,2024_10_09,carrefour,imagens_carrefour/b4c2314483565ea53026fc1c8dee5b64bc81656c.webp,carrefour,atum sólido ao natural,2024-08-23 00:00:00,2024-09-05,2024-10-09
Achocolatado em pó Carrefour Classic,5.29,True,350g,Bebidas,23/08/2024,05/09/2024,2024_10_09,carrefour,imagens_carrefour/b4c2314483565ea53026fc1c8dee5b64bc81656c.webp,carrefour classic,achocolatado em pó,2024-08-23 00:00:00,2024-09-05,2024-10-09
Granola Carrefour Classic Sabores,15.99,True,1kg,Cereais,23/08/2024,05/09/2024,2024_10_09,carrefour,imagens_carrefour/b4c2314483565ea53026fc1c8dee5b64bc81656c.webp,carrefour classic,granola sabores,2024-08-23 00:00:00,2024-09-05,2024-10-09
Wafer Carrefour Sensation Sabores,2.29,True,105g,Biscoitos,23/08/2024,05/09/2024,2024_10_09,carrefour,imagens_carrefour/b4c2314483565ea53026fc1c8dee5b64bc81656c.webp,carrefour sensation,wafer sabores,2024-08-23 00:00:00,2024-09-05,2024-10-09
Cookie Carrefour Sabores,6.09,True,120g,Biscoitos,23/08/2024,05/09/2024,2024_10_09,carrefour,imagens_carrefour/b4c2314483565ea53026fc1c8dee5b64bc81656c.webp,carrefour,cookie sabores,2024-08-23 00:00:00,2024-09-05,2024-10-09
Biscoito de polvilho Carrefour Classic Salgado,6.49,True,100g,Biscoitos,23/08/2024,05/09/2024,2024_10_09,carrefour,imagens_carrefour/b4c2314483565ea53026fc1c8dee5b64bc81656c.webp,carrefour classic,biscoito de polvilho salgado,2024-08-23 00:00:00,2024-09-05,2024-10-09
Batata lisa Carrefour Classic Tradicional,6.19,True,90g,Snacks,23/08/2024,05/09/2024,2024_10_09,carrefour,imagens_carrefour/b4c2314483565ea53026fc1c8dee5b64bc81656c.webp,carrefour classic,batata lisa tradicional,2024-08-23 00:00:00,2024-09-05,2024-10-09
Batata palha Carrefour Classic Tradicional,7.99,True,110g,Snacks,23/08/2024,05/09/2024,2024_10_09,carrefour,imagens_carrefour/b4c2314483565ea53026fc1c8dee5b64bc81656c.webp,carrefour classic,batata palha tradicional,2024-08-23 00:00:00,2024-09-05,2024-10-09
Lasanha Carrefour Classic Bolonhesa,11.49,True,350g,Congelados,23/08/2024,05/09/2024,2024_10_09,carrefour,imagens_carrefour/b4c2314483565ea53026fc1c8dee5b64bc81656c.webp,carrefour classic,lasanha bolonhesa,2024-08-23 00:00:00,2024-09-05,2024-10-09
Pizza Carrefour Classic Muçarela,16.89,True,440g,Congelados,23/08/2024,05/09/2024,2024_10_09,carrefour,imagens_carrefour/b4c2314483565ea53026fc1c8dee5b64bc81656c.webp,carrefour classic,pizza muçarela,2024-08-23 00:00:00,2024-09-05,2024-10-09
Batata Carrefour Classic Congelada,24.9,True,1.5kg,Congelados,23/08/2024,05/09/2024,2024_10_09,carrefour,imagens_carrefour/b4c2314483565ea53026fc1c8dee5b64bc81656c.webp,carrefour classic,batata congelada,2024-08-23 00:00:00,2024-09-05,2024-10-09
Bebida láctea Carrefour Classic Morango,6.39,True,800ml,Laticínios,23/08/2024,05/09/2024,2024_10_09,carrefour,imagens_carrefour/b4c2314483565ea53026fc1c8dee5b64bc81656c.webp,carrefour classic,bebida láctea morango,2024-08-23 00:00:00,2024-09-05,2024-10-09
Requeijão Carrefour Classic,15.9,True,400g,Laticínios,23/08/2024,05/09/2024,2024_10_09,carrefour,imagens_carrefour/b4c2314483565ea53026fc1c8dee5b64bc81656c.webp,carrefour classic,requeijão,2024-08-23 00:00:00,2024-09-05,2024-10-09
Bolo Carrefour Classic Abacaxi,4.59,True,200g,Padaria,23/08/2024,05/09/2024,2024_10_09,carrefour,imagens_carrefour/b4c2314483565ea53026fc1c8dee5b64bc81656c.webp,carrefour classic,bolo abacaxi,2024-08-23 00:00:00,2024-09-05,2024-10-09
Arroz agulhinha Bonoarroz,25.98,False,5kg,Alimentos,29/08/2024,01/09/2024,2024_10_09,carrefour,imagens_carrefour/53c985da86fc108b268fe0f7de20f1f97b8e1055.webp,bonoarroz,arroz agulhinha,2024-08-29 00:00:00,2024-09-01,2024-10-09
Azeite português extravirgem Terras de Camões,28.98,False,500ml,Alimentos,29/08/2024,01/09/2024,2024_10_09,carrefour,imagens_carrefour/53c985da86fc108b268fe0f7de20f1f97b8e1055.webp,terras de camões,azeite português extravirgem,2024-08-29 00:00:00,2024-09-01,2024-10-09
Leite Piracanjuba Integral,4.79,False,1 litro,Laticínios,29/08/2024,01/09/2024,2024_10_09,carrefour,imagens_carrefour/53c985da86fc108b268fe0f7de20f1f97b8e1055.webp,piracanjuba,leite integral,2024-08-29 00:00:00,2024-09-01,2024-10-09
Cerveja Spaten,3.79,False,350ml,Bebidas,29/08/2024,01/09/2024,2024_10_09,carrefour,imagens_carrefour/53c985da86fc108b268fe0f7de20f1f97b8e1055.webp,spaten,cerveja,2024-08-29 00:00:00,2024-09-01,2024-10-09
Contrafilé bovino,29.98,False,1kg,Carnes,29/08/2024,01/09/2024,2024_10_09,carrefour,imagens_carrefour/53c985da86fc108b268fe0f7de20f1f97b8e1055.webp,bovino,contrafilé,2024-08-29 00:00:00,2024-09-01,2024-10-09
Desodorante Rexona Feminino,10.0,True,250ml,Higiene,29/08/2024,01/09/2024,2024_10_09,carrefour,imagens_carrefour/53c985da86fc108b268fe0f7de20f1f97b8e1055.webp,rexona,desodorante feminino,2024-08-29 00:00:00,2024-09-01,2024-10-09
Lava-roupas em pó Omo,27.99,False,"2,2kg",Limpeza,29/08/2024,01/09/2024,2024_10_09,carrefour,imagens_carrefour/53c985da86fc108b268fe0f7de20f1f97b8e1055.webp,omo,lava-roupas em pó,2024-08-29 00:00:00,2024-09-01,2024-10-09
Amaciante Comfort Concentrado,27.99,False,"1,5 litro",Limpeza,29/08/2024,01/09/2024,2024_10_09,carrefour,imagens_carrefour/53c985da86fc108b268fe0f7de20f1f97b8e1055.webp,comfort,amaciante concentrado,2024-08-29 00:00:00,2024-09-01,2024-10-09
Feijão Filetto Carioca,4.89,False,1kg,Alimentos,29/08/2024,01/09/2024,2024_10_09,carrefour,imagens_carrefour/53c985da86fc108b268fe0f7de20f1f97b8e1055.webp,filetto,feijão carioca,2024-08-29 00:00:00,2024-09-01,2024-10-09
Massa de sêmola Cristal Cortes,2.59,False,500g,Alimentos,29/08/2024,01/09/2024,2024_10_09,carrefour,imagens_carrefour/53c985da86fc108b268fe0f7de20f1f97b8e1055.webp,cristal,massa de sêmola cortes,2024-08-29 00:00:00,2024-09-01,2024-10-09
Passata de tomate Carrefour,10.89,False,680g,Alimentos,29/08/2024,01/09/2024,2024_10_09,carrefour,imagens_carrefour/53c985da86fc108b268fe0f7de20f1f97b8e1055.webp,carrefour,passata de tomate,2024-08-29 00:00:00,2024-09-01,2024-10-09
Sorvete Nestlé Tradicional,19.99,False,"1,5 litro",Sobremesas,29/08/2024,01/09/2024,2024_10_09,carrefour,imagens_carrefour/53c985da86fc108b268fe0f7de20f1f97b8e1055.webp,nestlé,sorvete tradicional,2024-08-29 00:00:00,2024-09-01,2024-10-09
Iogurte líquido Nestlé,12.99,False,"1,250kg",Laticínios,29/08/2024,01/09/2024,2024_10_09,carrefour,imagens_carrefour/53c985da86fc108b268fe0f7de20f1f97b8e1055.webp,nestlé,iogurte líquido,2024-08-29 00:00:00,2024-09-01,2024-10-09
Pizza Sadia,16.9,False,460g,Congelados,29/08/2024,01/09/2024,2024_10_09,carrefour,imagens_carrefour/53c985da86fc108b268fe0f7de20f1f97b8e1055.webp,sadia,pizza,2024-08-29 00:00:00,2024-09-01,2024-10-09
Cerveja Heineken,4.39,False,350ml,Bebidas,29/08/2024,01/09/2024,2024_10_09,carrefour,imagens_carrefour/53c985da86fc108b268fe0f7de20f1f97b8e1055.webp,heineken,cerveja,2024-08-29 00:00:00,2024-09-01,2024-10-09
Cerveja Heineken Long neck,5.49,False,330ml,Bebidas,29/08/2024,01/09/2024,2024_10_09,carrefour,imagens_carrefour/53c985da86fc108b268fe0f7de20f1f97b8e1055.webp,heineken,cerveja long neck,2024-08-29 00:00:00,2024-09-01,2024-10-09
Vinho Pêrgola Tinto,29.9,False,1 litro,Bebidas,29/08/2024,01/09/2024,2024_10_09,carrefour,imagens_carrefour/53c985da86fc108b268fe0f7de20f1f97b8e1055.webp,pêrgola,vinho tinto,2024-08-29 00:00:00,2024-09-01,2024-10-09
Vinho chileno Casillero del Diablo,49.9,False,750ml,Bebidas,29/08/2024,01/09/2024,2024_10_09,carrefour,imagens_carrefour/53c985da86fc108b268fe0f7de20f1f97b8e1055.webp,casillero del diablo,vinho chileno,2024-08-29 00:00:00,2024-09-01,2024-10-09
Whisky Johnnie Walker Red Label,89.9,False,1 litro,Bebidas,29/08/2024,01/09/2024,2024_10_09,carrefour,imagens_carrefour/53c985da86fc108b268fe0f7de20f1f97b8e1055.webp,johnnie walker red label,whisky,2024-08-29 00:00:00,2024-09-01,2024-10-09
Coca-Cola Sem açúcar,7.29,False,2 litros,Bebidas,29/08/2024,01/09/2024,2024_10_09,carrefour,imagens_carrefour/53c985da86fc108b268fe0f7de20f1f97b8e1055.webp,sem açúcar,coca-cola,2024-08-29 00:00:00,2024-09-01,2024-10-09
Motorola Moto G14,59.9,True,,Eletrônicos,29/08/2024,01/09/2024,2024_10_09,carrefour,imagens_carrefour/53c985da86fc108b268fe0f7de20f1f97b8e1055.webp,motorola,moto g14,2024-08-29 00:00:00,2024-09-01,2024-10-09
"Smart TV 55"" 4K UHD TCL P735",2499.0,False,,Eletrônicos,29/08/2024,01/09/2024,2024_10_09,carrefour,imagens_carrefour/53c985da86fc108b268fe0f7de20f1f97b8e1055.webp,tcl,"smart tv 55"" 4k uhd p735",2024-08-29 00:00:00,2024-09-01,2024-10-09
Cereal Sucrilhos Kellogg's Original,17.99,False,690g,Cereal,13/09/2024,19/09/2024,2024_10_09,carrefour,imagens_carrefour/44fa3b6823177a621bb2c86bdfba62b24874f927.webp,sucrilhos,cereal kellogg's original,2024-09-13 00:00:00,2024-09-19,2024-10-09
Cereal Sucrilhos Kellogg's,6.99,False,240g,Cereal,13/09/2024,19/09/2024,2024_10_09,carrefour,imagens_carrefour/44fa3b6823177a621bb2c86bdfba62b24874f927.webp,sucrilhos,cereal kellogg's,2024-09-13 00:00:00,2024-09-19,2024-10-09
Cereal Sucrilhos Kellogg's 60% menos açúcares,9.45,False,170g,Cereal,13/09/2024,19/09/2024,2024_10_09,carrefour,imagens_carrefour/44fa3b6823177a621bb2c86bdfba62b24874f927.webp,sucrilhos,cereal kellogg's 60% menos açúcares,2024-09-13 00:00:00,2024-09-19,2024-10-09
Cereal Sucrilhos Kellogg's,4.99,False,110g,Cereal,13/09/2024,19/09/2024,2024_10_09,carrefour,imagens_carrefour/44fa3b6823177a621bb2c86bdfba62b24874f927.webp,sucrilhos,cereal kellogg's,2024-09-13 00:00:00,2024-09-19,2024-10-09
Cereal Sucrilhos Kellogg's Chocolate,6.99,False,240g,Cereal,13/09/2024,19/09/2024,2024_10_09,carrefour,imagens_carrefour/44fa3b6823177a621bb2c86bdfba62b24874f927.webp,sucrilhos,cereal kellogg's chocolate,2024-09-13 00:00:00,2024-09-19,2024-10-09
Cereal Choco Krispis Kellogg's Chocolate,10.9,False,200g,Cereal,13/09/2024,19/09/2024,2024_10_09,carrefour,imagens_carrefour/44fa3b6823177a621bb2c86bdfba62b24874f927.webp,kellogg's,cereal choco krispis chocolate,2024-09-13 00:00:00,2024-09-19,2024-10-09
Cereal Choco Krispis Kellogg's,5.49,False,100g,Cereal,13/09/2024,19/09/2024,2024_10_09,carrefour,imagens_carrefour/44fa3b6823177a621bb2c86bdfba62b24874f927.webp,kellogg's,cereal choco krispis,2024-09-13 00:00:00,2024-09-19,2024-10-09
Cereal Froot Loops Kellogg's,16.9,False,230g,Cereal,13/09/2024,19/09/2024,2024_10_09,carrefour,imagens_carrefour/44fa3b6823177a621bb2c86bdfba62b24874f927.webp,kellogg's,cereal froot loops,2024-09-13 00:00:00,2024-09-19,2024-10-09
Cereal Corn Flakes,7.79,False,200g,Cereal,13/09/2024,19/09/2024,2024_10_09,carrefour,imagens_carrefour/44fa3b6823177a621bb2c86bdfba62b24874f927.webp,,Cereal Corn Flakes,2024-09-13 00:00:00,2024-09-19,2024-10-09
Cereal Müsli Kellogg's Sabores,12.29,False,270g,Cereal,13/09/2024,19/09/2024,2024_10_09,carrefour,imagens_carrefour/44fa3b6823177a621bb2c86bdfba62b24874f927.webp,kellogg's,cereal müsli sabores,2024-09-13 00:00:00,2024-09-19,2024-10-09
Granola Carrefour Sabores,4.79,False,300g,Cereal,13/09/2024,19/09/2024,2024_10_09,carrefour,imagens_carrefour/44fa3b6823177a621bb2c86bdfba62b24874f927.webp,carrefour,granola sabores,2024-09-13 00:00:00,2024-09-19,2024-10-09
Aveia Yoki Flocos/Flocos Finos,3.29,False,170g,Cereal,13/09/2024,19/09/2024,2024_10_09,carrefour,imagens_carrefour/44fa3b6823177a621bb2c86bdfba62b24874f927.webp,yoki,aveia flocos/flocos finos,2024-09-13 00:00:00,2024-09-19,2024-10-09
Aveia Quaker,3.49,False,165g,Cereal,13/09/2024,19/09/2024,2024_10_09,carrefour,imagens_carrefour/44fa3b6823177a621bb2c86bdfba62b24874f927.webp,quaker,aveia,2024-09-13 00:00:00,2024-09-19,2024-10-09
Aveia Quaker Flocos/Flocos Finos,9.99,False,450g,Cereal,13/09/2024,19/09/2024,2024_10_09,carrefour,imagens_carrefour/44fa3b6823177a621bb2c86bdfba62b24874f927.webp,quaker,aveia flocos/flocos finos,2024-09-13 00:00:00,2024-09-19,2024-10-09
Sabonete Dove,3.99,,90g,Higiene Pessoal,30/08/2024,05/09/2024,2024_10_09,carrefour,imagens_carrefour/2b1a7aa5741155cbf39cdb1216cb734a91583922.webp,dove,sabonete,2024-08-30 00:00:00,2024-09-05,2024-10-09
